order_date,product_name,category,region,quantity,sales,profit
2022-05-24,Keyboard,Accessories,West,2,486.0,64.43
2022-05-24,Printer,Office,North,4,3600.0,623.72
2022-05-25,Printer,Office,South,4,1612.0,240.42
2022-05-25,Monitor,Accessories,East,4,2604.0,411.38
2022-05-26,Camera,Electronics,South,8,8720.0,1984.11
2022-05-28,Smartwatch,Electronics,West,8,4288.0,597.09
2022-05-28,Keyboard,Accessories,South,1,713.0,62.78
2022-05-28,Laptop,Electronics,West,8,5272.0,1188.16
2022-05-28,Printer,Office,East,1,1118.0,319.28
2022-05-29,Tablet,Electronics,East,9,4041.0,963.58
2022-05-29,Smartphone,Electronics,West,5,2385.0,258.6
2022-05-29,Monitor,Accessories,North,9,6471.0,1844.59
2022-05-29,Smartwatch,Electronics,West,7,1673.0,458.32
2022-05-29,Headphones,Accessories,East,4,3912.0,454.89
2022-05-29,Smartphone,Electronics,North,3,1674.0,106.24
2022-05-30,Keyboard,Accessories,East,8,8240.0,2006.72
2022-05-30,Monitor,Accessories,South,3,1872.0,553.1
2022-05-30,Headphones,Accessories,North,1,465.0,26.5
2022-05-31,Monitor,Accessories,East,3,2139.0,503.08
2022-05-31,Monitor,Accessories,South,6,7020.0,726.72
2022-05-31,Printer,Office,North,2,112.0,23.33
2022-06-01,Headphones,Accessories,North,2,1022.0,76.04
2022-06-01,Mouse,Accessories,West,8,6080.0,1171.93
2022-06-02,Tablet,Electronics,West,7,847.0,154.05
2022-06-02,Smartwatch,Electronics,East,7,4396.0,962.61
2022-06-03,Mouse,Accessories,West,6,5460.0,845.75
2022-06-04,Smartwatch,Electronics,East,9,1998.0,343.58
2022-06-04,Camera,Electronics,East,5,4235.0,747.96
2022-06-04,Keyboard,Accessories,North,3,942.0,84.8
2022-06-04,Monitor,Accessories,North,8,7728.0,1748.26
2022-06-04,Tablet,Electronics,East,6,3432.0,452.4
2022-06-05,Tablet,Electronics,East,9,5031.0,1149.48
2022-06-05,Smartphone,Electronics,South,9,6417.0,1100.52
2022-06-05,Laptop,Electronics,West,3,3561.0,206.87
2022-06-05,Smartwatch,Electronics,South,4,3236.0,655.18
2022-06-06,Keyboard,Accessories,South,8,1952.0,444.15
2022-06-06,Mouse,Accessories,East,8,416.0,67.81
2022-06-06,Smartphone,Electronics,East,9,3951.0,908.13
2022-06-06,Monitor,Accessories,East,8,2384.0,444.98
2022-06-07,Smartphone,Electronics,West,7,4438.0,770.3
2022-06-07,Camera,Electronics,North,5,4045.0,203.35
2022-06-08,Tablet,Electronics,West,8,1688.0,337.33
2022-06-09,Monitor,Accessories,West,9,2988.0,447.93
2022-06-09,Tablet,Electronics,East,2,846.0,145.09
2022-06-09,Headphones,Accessories,North,8,2416.0,403.38
2022-06-10,Tablet,Electronics,East,5,5160.0,698.15
2022-06-10,Keyboard,Accessories,North,9,5004.0,1313.13
2022-06-10,Printer,Office,North,3,168.0,45.31
2022-06-10,Monitor,Accessories,West,3,3018.0,320.11
2022-06-10,Smartwatch,Electronics,South,9,3429.0,998.82
2022-06-10,Laptop,Electronics,North,9,9621.0,1201.29
2022-06-11,Keyboard,Accessories,South,7,4039.0,420.29
2022-06-11,Keyboard,Accessories,East,7,3997.0,494.78
2022-06-11,Printer,Office,West,3,2547.0,300.74
2022-06-12,Monitor,Accessories,West,8,1272.0,344.45
2022-06-13,Headphones,Accessories,East,9,4221.0,912.84
2022-06-13,Smartwatch,Electronics,North,8,4456.0,1106.04
2022-06-13,Monitor,Accessories,South,4,984.0,157.72
2022-06-14,Smartphone,Electronics,North,3,1119.0,108.68
2022-06-14,Mouse,Accessories,North,1,739.0,111.18
2022-06-15,Laptop,Electronics,North,1,651.0,57.94
2022-06-15,Laptop,Electronics,South,3,1275.0,168.64
2022-06-16,Smartwatch,Electronics,West,4,1680.0,385.92
2022-06-16,Printer,Office,North,6,6444.0,518.79
2022-06-16,Laptop,Electronics,North,6,5310.0,637.81
2022-06-17,Headphones,Accessories,North,5,2240.0,159.58
2022-06-17,Keyboard,Accessories,South,1,166.0,31.97
2022-06-17,Mouse,Accessories,South,5,5730.0,310.58
2022-06-17,Monitor,Accessories,West,4,200.0,20.25
2022-06-18,Smartphone,Electronics,South,4,3520.0,417.26
2022-06-18,Tablet,Electronics,South,9,3096.0,505.08
2022-06-18,Camera,Electronics,North,5,5305.0,1389.25
2022-06-18,Smartphone,Electronics,West,8,8032.0,1987.82
2022-06-18,Smartphone,Electronics,North,3,2655.0,646.91
2022-06-18,Smartwatch,Electronics,North,3,2193.0,521.14
2022-06-18,Mouse,Accessories,East,9,6705.0,1283.78
2022-06-19,Mouse,Accessories,West,5,855.0,67.57
2022-06-19,Camera,Electronics,North,3,2910.0,765.47
2022-06-20,Mouse,Accessories,South,5,3910.0,584.77
2022-06-20,Monitor,Accessories,North,9,4230.0,221.06
2022-06-21,Laptop,Electronics,North,8,8192.0,2081.72
2022-06-21,Headphones,Accessories,East,4,1372.0,274.47
2022-06-22,Camera,Electronics,South,3,777.0,71.72
2022-06-22,Camera,Electronics,West,3,1848.0,549.34
2022-06-22,Headphones,Accessories,North,7,2261.0,566.36
2022-06-23,Keyboard,Accessories,East,9,6507.0,1045.14
2022-06-24,Headphones,Accessories,South,2,2046.0,394.93
2022-06-24,Smartwatch,Electronics,West,2,2314.0,600.76
2022-06-24,Mouse,Accessories,South,3,3504.0,807.65
2022-06-25,Smartwatch,Electronics,South,8,3520.0,359.84
2022-06-26,Monitor,Accessories,East,1,195.0,57.88
2022-06-27,Keyboard,Accessories,South,4,3352.0,663.15
2022-06-27,Printer,Office,South,7,7868.0,862.38
2022-06-27,Laptop,Electronics,East,9,10728.0,1967.84
2022-06-28,Camera,Electronics,North,8,2592.0,191.66
2022-06-28,Smartwatch,Electronics,West,5,990.0,87.61
2022-06-28,Camera,Electronics,West,2,1414.0,308.39
2022-06-28,Tablet,Electronics,West,5,5645.0,1320.86
2022-06-29,Keyboard,Accessories,West,9,8163.0,2352.46
2022-06-30,Laptop,Electronics,North,6,1266.0,220.5
2022-06-30,Keyboard,Accessories,South,4,468.0,131.48
2022-06-30,Keyboard,Accessories,South,9,1881.0,430.78
2022-06-30,Monitor,Accessories,North,6,558.0,57.01
2022-07-01,Headphones,Accessories,South,3,1617.0,440.46
2022-07-01,Keyboard,Accessories,South,3,2010.0,387.31
2022-07-01,Monitor,Accessories,North,4,1100.0,127.13
2022-07-02,Smartphone,Electronics,East,8,8896.0,1825.26
2022-07-03,Keyboard,Accessories,East,9,8640.0,1963.34
2022-07-04,Printer,Office,West,3,258.0,38.03
2022-07-04,Monitor,Accessories,South,6,4566.0,866.13
2022-07-04,Tablet,Electronics,West,6,3402.0,501.29
2022-07-05,Smartwatch,Electronics,North,8,1864.0,110.81
2022-07-05,Smartphone,Electronics,West,1,1104.0,277.85
2022-07-05,Headphones,Accessories,West,9,4041.0,517.23
2022-07-06,Monitor,Accessories,East,8,7040.0,996.02
2022-07-07,Laptop,Electronics,South,1,1028.0,240.61
2022-07-07,Printer,Office,North,5,1255.0,257.15
2022-07-07,Camera,Electronics,North,6,4410.0,893.27
2022-07-08,Headphones,Accessories,North,8,920.0,214.27
2022-07-09,Camera,Electronics,North,5,3475.0,570.36
2022-07-09,Keyboard,Accessories,North,6,3816.0,623.78
2022-07-09,Smartwatch,Electronics,North,5,1025.0,262.91
2022-07-09,Laptop,Electronics,East,5,4170.0,786.42
2022-07-09,Camera,Electronics,South,3,594.0,47.73
2022-07-09,Headphones,Accessories,North,3,1098.0,144.24
2022-07-10,Smartwatch,Electronics,South,9,9729.0,2039.41
2022-07-10,Monitor,Accessories,North,6,5916.0,544.59
2022-07-11,Keyboard,Accessories,West,8,4752.0,1124.22
2022-07-11,Keyboard,Accessories,East,7,497.0,76.31
2022-07-11,Smartphone,Electronics,East,5,3940.0,755.11
2022-07-12,Keyboard,Accessories,East,1,911.0,155.3
2022-07-12,Smartwatch,Electronics,East,6,5292.0,1105.95
2022-07-12,Smartphone,Electronics,West,7,4417.0,495.37
2022-07-13,Camera,Electronics,South,6,4260.0,504.82
2022-07-13,Mouse,Accessories,South,7,3395.0,1012.78
2022-07-14,Camera,Electronics,North,9,513.0,151.87
2022-07-15,Smartwatch,Electronics,West,9,8802.0,2519.93
2022-07-15,Smartphone,Electronics,East,7,4032.0,742.98
2022-07-15,Headphones,Accessories,West,4,3408.0,856.98
2022-07-15,Keyboard,Accessories,South,5,940.0,56.7
2022-07-16,Monitor,Accessories,South,4,1332.0,342.85
2022-07-17,Smartphone,Electronics,South,5,765.0,157.64
2022-07-18,Smartwatch,Electronics,North,1,663.0,183.82
2022-07-18,Camera,Electronics,East,1,569.0,138.11
2022-07-18,Smartwatch,Electronics,West,2,128.0,8.33
2022-07-18,Printer,Office,North,9,7740.0,605.35
2022-07-19,Smartwatch,Electronics,North,2,2370.0,641.23
2022-07-20,Tablet,Electronics,East,4,4120.0,710.07
2022-07-21,Camera,Electronics,North,2,644.0,45.72
2022-07-21,Tablet,Electronics,West,5,5090.0,1201.56
2022-07-21,Printer,Office,South,2,2016.0,426.43
2022-07-21,Mouse,Accessories,South,4,2912.0,331.11
2022-07-23,Printer,Office,West,1,473.0,43.65
2022-07-23,Tablet,Electronics,South,2,2392.0,483.39
2022-07-23,Laptop,Electronics,South,8,1880.0,486.88
2022-07-24,Camera,Electronics,South,6,2604.0,566.34
2022-07-24,Keyboard,Accessories,North,1,868.0,60.12
2022-07-25,Camera,Electronics,West,6,2706.0,766.68
2022-07-25,Monitor,Accessories,South,4,464.0,47.93
2022-07-26,Mouse,Accessories,East,8,6056.0,1631.71
2022-07-26,Tablet,Electronics,South,3,2067.0,479.39
2022-07-26,Smartphone,Electronics,West,1,1041.0,132.46
2022-07-26,Monitor,Accessories,East,3,936.0,88.51
2022-07-27,Tablet,Electronics,South,6,4152.0,1065.46
2022-07-28,Camera,Electronics,East,9,1080.0,183.42
2022-07-29,Camera,Electronics,West,9,10017.0,1468.72
2022-07-29,Smartwatch,Electronics,West,9,3321.0,540.67
2022-07-29,Headphones,Accessories,West,3,2535.0,292.19
2022-07-30,Monitor,Accessories,East,1,847.0,146.25
2022-07-31,Smartwatch,Electronics,West,5,3945.0,392.09
2022-07-31,Headphones,Accessories,North,3,2274.0,442.57
2022-07-31,Tablet,Electronics,West,6,1494.0,269.25
2022-07-31,Headphones,Accessories,North,3,2712.0,751.52
2022-07-31,Keyboard,Accessories,North,1,358.0,77.84
2022-07-31,Monitor,Accessories,East,5,3645.0,388.31
2022-07-31,Mouse,Accessories,West,3,1278.0,178.78
2022-08-01,Printer,Office,South,4,1304.0,336.95
2022-08-01,Camera,Electronics,South,6,828.0,47.91
2022-08-01,Keyboard,Accessories,East,8,7064.0,745.24
2022-08-01,Smartwatch,Electronics,South,8,7600.0,788.88
2022-08-01,Smartwatch,Electronics,North,5,4420.0,380.69
2022-08-02,Camera,Electronics,South,1,54.0,13.29
2022-08-02,Mouse,Accessories,South,6,3384.0,924.03
2022-08-02,Smartphone,Electronics,North,8,3168.0,747.33
2022-08-02,Monitor,Accessories,South,7,1204.0,317.12
2022-08-03,Headphones,Accessories,North,8,5640.0,747.26
2022-08-03,Headphones,Accessories,East,5,1620.0,325.87
2022-08-03,Keyboard,Accessories,South,1,1157.0,252.08
2022-08-04,Printer,Office,North,2,954.0,71.0
2022-08-04,Headphones,Accessories,East,3,3339.0,732.92
2022-08-05,Mouse,Accessories,West,5,3405.0,476.39
2022-08-05,Laptop,Electronics,North,6,3294.0,359.61
2022-08-05,Monitor,Accessories,West,7,1554.0,370.97
2022-08-05,Printer,Office,West,1,75.0,19.29
2022-08-05,Monitor,Accessories,South,8,9296.0,2581.06
2022-08-05,Mouse,Accessories,South,6,1758.0,262.36
2022-08-06,Headphones,Accessories,West,1,423.0,115.44
2022-08-06,Laptop,Electronics,South,4,2008.0,338.44
2022-08-07,Monitor,Accessories,North,5,1850.0,534.39
2022-08-07,Printer,Office,South,6,4434.0,306.63
2022-08-08,Headphones,Accessories,South,7,7763.0,1444.27
2022-08-08,Headphones,Accessories,North,2,178.0,31.46
2022-08-09,Keyboard,Accessories,West,5,4200.0,330.48
2022-08-10,Tablet,Electronics,North,4,1428.0,160.54
2022-08-10,Keyboard,Accessories,West,6,6834.0,1418.21
2022-08-11,Laptop,Electronics,West,5,4380.0,275.84
2022-08-11,Smartphone,Electronics,East,9,2718.0,271.51
2022-08-12,Smartwatch,Electronics,West,5,1045.0,89.0
2022-08-12,Mouse,Accessories,East,4,392.0,39.23
2022-08-12,Smartphone,Electronics,South,5,2665.0,369.73
2022-08-12,Mouse,Accessories,South,1,1187.0,206.28
2022-08-12,Tablet,Electronics,West,5,1635.0,321.84
2022-08-13,Laptop,Electronics,South,5,4445.0,642.83
2022-08-13,Tablet,Electronics,South,2,358.0,41.46
2022-08-13,Smartwatch,Electronics,South,3,375.0,80.58
2022-08-13,Smartwatch,Electronics,North,9,7128.0,457.11
2022-08-13,Laptop,Electronics,North,9,1809.0,392.44
2022-08-14,Mouse,Accessories,North,9,3384.0,252.11
2022-08-14,Camera,Electronics,North,7,1085.0,130.72
2022-08-14,Smartwatch,Electronics,West,5,2455.0,714.35
2022-08-14,Keyboard,Accessories,South,6,7056.0,1445.01
2022-08-14,Laptop,Electronics,North,9,7497.0,2241.59
2022-08-14,Tablet,Electronics,North,8,480.0,132.45
2022-08-14,Smartphone,Electronics,North,3,3408.0,727.26
2022-08-15,Monitor,Accessories,West,3,1479.0,207.58
2022-08-16,Camera,Electronics,West,6,4800.0,930.44
2022-08-17,Tablet,Electronics,East,2,1486.0,201.07
2022-08-17,Smartwatch,Electronics,West,2,2362.0,185.89
2022-08-17,Camera,Electronics,East,2,1310.0,212.43
2022-08-17,Camera,Electronics,North,5,5070.0,889.97
2022-08-18,Monitor,Accessories,West,7,1876.0,129.25
2022-08-18,Tablet,Electronics,South,2,960.0,124.02
2022-08-18,Smartwatch,Electronics,West,6,7026.0,1814.21
2022-08-18,Mouse,Accessories,North,9,2763.0,458.4
2022-08-19,Printer,Office,South,7,4823.0,420.58
2022-08-19,Keyboard,Accessories,West,2,1312.0,344.0
2022-08-19,Camera,Electronics,South,3,285.0,38.37
2022-08-19,Mouse,Accessories,North,7,5789.0,950.45
2022-08-21,Headphones,Accessories,East,6,5874.0,1386.51
2022-08-21,Monitor,Accessories,West,5,4435.0,355.51
2022-08-21,Camera,Electronics,North,1,699.0,108.94
2022-08-21,Tablet,Electronics,South,2,1300.0,267.46
2022-08-22,Printer,Office,South,8,2592.0,432.37
2022-08-22,Monitor,Accessories,West,5,4880.0,664.06
2022-08-22,Laptop,Electronics,South,6,2658.0,200.79
2022-08-22,Camera,Electronics,South,9,4941.0,894.52
2022-08-22,Monitor,Accessories,West,9,5796.0,1729.18
2022-08-22,Tablet,Electronics,North,7,4102.0,354.03
2022-08-23,Camera,Electronics,West,9,1557.0,117.36
2022-08-24,Laptop,Electronics,North,4,2276.0,399.94
2022-08-24,Tablet,Electronics,West,8,2296.0,560.48
2022-08-24,Smartphone,Electronics,East,9,2466.0,638.41
2022-08-24,Headphones,Accessories,North,2,634.0,161.1
2022-08-24,Monitor,Accessories,South,2,2060.0,517.64
2022-08-25,Printer,Office,East,1,1029.0,173.61
2022-08-25,Smartphone,Electronics,East,6,6780.0,811.92
2022-08-25,Smartphone,Electronics,North,3,2652.0,161.67
2022-08-26,Tablet,Electronics,South,9,7362.0,441.36
2022-08-26,Printer,Office,West,5,1205.0,235.19
2022-08-26,Mouse,Accessories,West,8,4928.0,1038.18
2022-08-27,Smartwatch,Electronics,North,2,1062.0,83.49
2022-08-27,Headphones,Accessories,South,3,2658.0,175.89
2022-08-27,Mouse,Accessories,South,7,4340.0,383.9
2022-08-27,Keyboard,Accessories,West,3,1875.0,152.07
2022-08-27,Smartphone,Electronics,South,2,970.0,262.19
2022-08-28,Camera,Electronics,South,6,1218.0,129.36
2022-08-28,Printer,Office,North,9,5454.0,385.51
2022-08-29,Laptop,Electronics,South,4,1088.0,295.09
2022-08-29,Camera,Electronics,North,9,9657.0,1187.22
2022-08-29,Headphones,Accessories,East,2,2046.0,233.47
2022-08-30,Camera,Electronics,South,4,3840.0,552.57
2022-08-30,Mouse,Accessories,East,1,763.0,217.94
2022-08-31,Camera,Electronics,East,5,3670.0,924.95
2022-09-01,Smartphone,Electronics,South,4,3868.0,819.26
2022-09-01,Camera,Electronics,North,5,4930.0,387.33
2022-09-02,Tablet,Electronics,South,1,552.0,115.74
2022-09-02,Keyboard,Accessories,West,2,1816.0,129.24
2022-09-03,Monitor,Accessories,East,5,3850.0,419.55
2022-09-03,Smartphone,Electronics,West,2,1668.0,437.3
2022-09-03,Headphones,Accessories,South,9,4797.0,1193.95
2022-09-03,Camera,Electronics,North,4,4716.0,1084.16
2022-09-03,Mouse,Accessories,North,2,632.0,87.45
2022-09-03,Keyboard,Accessories,South,5,1090.0,140.7
2022-09-04,Smartphone,Electronics,West,4,3892.0,1052.72
2022-09-04,Laptop,Electronics,West,1,1126.0,194.08
2022-09-05,Smartphone,Electronics,North,7,6020.0,384.74
2022-09-06,Monitor,Accessories,North,3,3153.0,563.56
2022-09-07,Laptop,Electronics,South,4,1372.0,302.58
2022-09-07,Monitor,Accessories,North,8,1224.0,281.43
2022-09-08,Tablet,Electronics,East,2,2314.0,312.07
2022-09-09,Tablet,Electronics,North,3,774.0,212.02
2022-09-09,Printer,Office,East,2,2080.0,450.24
2022-09-09,Laptop,Electronics,East,4,1628.0,314.96
2022-09-10,Mouse,Accessories,West,1,509.0,103.28
2022-09-10,Tablet,Electronics,South,4,2104.0,308.0
2022-09-11,Camera,Electronics,West,4,3720.0,410.92
2022-09-11,Tablet,Electronics,East,3,369.0,36.07
2022-09-11,Smartwatch,Electronics,West,8,520.0,30.58
2022-09-11,Smartwatch,Electronics,South,2,2044.0,460.03
2022-09-11,Keyboard,Accessories,North,2,1160.0,206.49
2022-09-12,Printer,Office,North,5,1230.0,158.23
2022-09-12,Tablet,Electronics,South,4,1900.0,372.18
2022-09-12,Smartwatch,Electronics,North,9,10251.0,737.45
2022-09-13,Monitor,Accessories,West,2,222.0,23.65
2022-09-13,Smartphone,Electronics,East,4,3364.0,527.28
2022-09-14,Monitor,Accessories,North,2,1538.0,97.15
2022-09-14,Smartwatch,Electronics,North,4,1440.0,200.09
2022-09-14,Keyboard,Accessories,South,5,2895.0,334.35
2022-09-14,Smartphone,Electronics,East,5,1520.0,433.53
2022-09-14,Tablet,Electronics,West,5,1185.0,254.34
2022-09-15,Headphones,Accessories,West,8,7576.0,1703.42
2022-09-15,Monitor,Accessories,North,9,1341.0,150.7
2022-09-15,Keyboard,Accessories,East,9,9810.0,549.46
2022-09-15,Keyboard,Accessories,South,7,798.0,219.2
2022-09-15,Monitor,Accessories,South,6,1440.0,130.4
2022-09-16,Mouse,Accessories,West,8,1608.0,464.18
2022-09-16,Smartwatch,Electronics,East,3,3108.0,220.97
2022-09-16,Mouse,Accessories,East,2,442.0,28.13
2022-09-16,Camera,Electronics,South,7,5971.0,502.14
2022-09-16,Smartphone,Electronics,West,2,966.0,241.54
2022-09-16,Tablet,Electronics,East,7,2646.0,380.83
2022-09-17,Printer,Office,West,3,3111.0,382.52
2022-09-17,Printer,Office,North,2,180.0,10.78
2022-09-17,Monitor,Accessories,North,8,9056.0,2281.97
2022-09-18,Monitor,Accessories,East,1,1117.0,119.89
2022-09-18,Laptop,Electronics,South,4,628.0,156.98
2022-09-19,Smartwatch,Electronics,East,6,2472.0,363.38
2022-09-19,Laptop,Electronics,West,5,4580.0,1148.06
2022-09-20,Printer,Office,West,4,700.0,120.19
2022-09-21,Headphones,Accessories,North,2,978.0,210.75
2022-09-22,Smartwatch,Electronics,North,1,758.0,96.44
2022-09-22,Headphones,Accessories,East,9,6822.0,1811.37
2022-09-22,Smartphone,Electronics,North,4,2432.0,657.18
2022-09-22,Mouse,Accessories,West,3,2250.0,301.97
2022-09-23,Smartwatch,Electronics,West,4,972.0,97.55
2022-09-23,Keyboard,Accessories,North,1,644.0,49.25
2022-09-23,Smartwatch,Electronics,West,5,1840.0,307.09
2022-09-23,Laptop,Electronics,West,3,873.0,57.42
2022-09-24,Smartwatch,Electronics,North,9,5004.0,973.65
2022-09-24,Monitor,Accessories,North,7,826.0,101.01
2022-09-24,Smartwatch,Electronics,South,5,4935.0,625.39
2022-09-25,Camera,Electronics,North,6,4680.0,932.97
2022-09-25,Camera,Electronics,East,6,6768.0,1851.01
2022-09-26,Mouse,Accessories,South,8,4248.0,831.54
2022-09-26,Headphones,Accessories,South,7,6895.0,1596.35
2022-09-27,Smartphone,Electronics,East,8,9208.0,2595.33
2022-09-27,Smartwatch,Electronics,West,5,3170.0,379.27
2022-09-27,Smartwatch,Electronics,East,2,502.0,137.4
2022-09-27,Smartwatch,Electronics,West,6,5712.0,638.29
2022-09-28,Printer,Office,West,4,3432.0,364.27
2022-09-28,Keyboard,Accessories,North,7,3752.0,835.34
2022-09-28,Mouse,Accessories,East,6,1824.0,213.47
2022-09-28,Monitor,Accessories,North,3,1050.0,292.64
2022-09-29,Keyboard,Accessories,East,7,2436.0,715.14
2022-09-29,Mouse,Accessories,East,6,4260.0,372.33
2022-09-29,Keyboard,Accessories,East,5,1020.0,162.36
2022-09-29,Mouse,Accessories,South,7,770.0,129.11
2022-09-30,Headphones,Accessories,West,2,1090.0,296.12
2022-09-30,Smartwatch,Electronics,North,9,2952.0,605.85
2022-09-30,Printer,Office,East,5,3085.0,413.52
2022-10-01,Tablet,Electronics,West,7,2611.0,539.37
2022-10-01,Smartphone,Electronics,East,9,7425.0,1580.86
2022-10-01,Smartphone,Electronics,East,8,4576.0,900.04
2022-10-01,Headphones,Accessories,West,8,5712.0,1191.02
2022-10-01,Tablet,Electronics,West,6,5706.0,1306.92
2022-10-02,Mouse,Accessories,North,3,453.0,89.49
2022-10-02,Camera,Electronics,South,9,8127.0,1906.5
2022-10-02,Laptop,Electronics,East,7,1750.0,90.21
2022-10-02,Smartwatch,Electronics,East,2,2216.0,650.27
2022-10-02,Smartwatch,Electronics,East,5,1440.0,274.54
2022-10-02,Camera,Electronics,South,9,4698.0,1262.47
2022-10-03,Smartphone,Electronics,South,9,4536.0,479.78
2022-10-03,Keyboard,Accessories,West,3,2082.0,346.53
2022-10-04,Headphones,Accessories,North,6,1068.0,190.77
2022-10-04,Mouse,Accessories,South,1,272.0,45.33
2022-10-05,Camera,Electronics,North,5,410.0,40.96
2022-10-05,Laptop,Electronics,East,8,4624.0,893.74
2022-10-05,Smartphone,Electronics,East,3,411.0,55.73
